ID,Year,Keywords,Type,Cites
4.18E+11,2017,twitter;hashtag network;artificial intelligence;alphago;social network analysis;the reciprocal model of information flow,wos,0
4.18E+11,2017,artificial intelligence;foreign language learning;application technology,wos,0
4.18E+11,2017,supply chain performance evaluation;quantitative models;systematic literature review;multicriteria decision making;artificial intelligence,wos,4
4.18E+11,2017,neural networks;artificial intelligence;computational neuroscience;rate coding;spiking neural networks,wos,0
4.18E+11,2017,sex robots;sex dolls;robot sex;artificial intelligence;machine ethics;technology ethics;information ethics,wos,0
4.18E+11,2017,affective labor;gender theory and performance;roboethics;chinese science fiction;artificial intelligence,wos,0
4.18E+11,2017,predictive planning system;privacy protection;cloud computing;artificial intelligence,wos,0
4.18E+11,2017,communication systems;learning (artificial intelligence);train control,wos,0
4.18E+11,2017,drones;countermeasures;fuzzy in uav;artificial intelligence;fixed point fuzzy system,wos,0
4.18E+11,2017,internet of things;model-driven engineering;domain-specific language;cryptography;artificial intelligence,wos,0
4.18E+11,2017,power distribution faults;power grids;learning (artificial intelligence);wavelet transform;regression analysis;support vector machines;neural nets;fault location;distribution grid fault location;wavelet-based extreme learning machine;signal processing;machine learning tools;three-phase currents measurement;wavelet transform;statistical performance;support vector regression;svr;artificial neural networks;ann;fault resistance;inception angle;measurement noise;thermal expansion;thermal contraction;distribution line;pre-fault loading condition,wos,2
4.18E+11,2017,image representation;learning (artificial intelligence);object tracking;image fusion;feature selection;multitask sparse reconstruction;correlated particle observation selection;mixed norm;sparse representation method;kernel weights;fisher discrimination criterion-based multiobjective model;optimal multifeature fusion;multitask kernel-based sparse learning method;robust multifeature visual tracking,wos,0
4.18E+11,2017,evolutionary algorithms;artificial intelligence;xeon phi,wos,0
4.18E+11,2017,artificial intelligence,wos,0
4.18E+11,2017,artificial intelligence (ai) path finding for games;multiagent path finding (mapf),wos,0
4.18E+11,2017,learning (artificial intelligence);image recognition;video signal processing;data structures;image motion analysis;deep learning methods;human action recognition;data representations;noisy video data;video processing;video recognition,wos,0
4.18E+11,2017,biomedical mri;cardiovascular system;convolution;image segmentation;learning (artificial intelligence);medical image processing;neural nets;object detection;regression analysis;deep convolutional neural networks;automatic left ventricle cavity segmentation framework;cardiac magnetic resonance images;deep learning approaches;object segmentation framework;localisation-segmentation framework;regression model based convolutional neural networks;deep neural network based u-net architecture;dice loss function;public endocardium-annotated cmr datasets,wos,0
4.18E+11,2017,neural nets;image classification;tumours;cancer;image segmentation;feature extraction;convolution;learning (artificial intelligence);mammography;medical image processing;computer-aided mammogram diagnosis system;relaxation neural network classifier;digital mammogram classification;tumour tissues;mammogram image segmentation;lesion tissues;chan-vese level set method;contour extraction;deep learning convolutional neural networks;dl-cnn algorithm;mammary-specific mass features;microcalcification cluster features;classification accuracy;breast cancer dataset,wos,1
4.18E+11,2017,face recognition;feature extraction;image colour analysis;learning (artificial intelligence);novel nonlinear feature extraction approach;colour face recognition technique;dual multikernel discriminating correlation analysis;optimum kernel space;kernel selection strategy;colour space selection strategy;between-component;within-component,wos,0
4.18E+11,2017,face recognition;feature extraction;learning (artificial intelligence);image representation;human-computer interaction;matrix algebra;image classification;facial expression recognition;discriminative feature learning-based pixel difference representation;human-computer interaction;fer;discriminative feature descriptor;expression representation power improvement;discriminative feature matrix based pixel difference representation;dfm-based pixel difference representation;training samples;discriminative feature dictionary;dfd;vertical two-dimensional linear discriminant analysis;v-2dlda;matrix representation;nearest neighbour classifier;nn classifier;query sample label;optimal projection matrix;facial expression database;ck plus database;kdef database;cmu multipie database;loso scenario;discriminative feature protection,wos,0
4.18E+11,2017,deep learning;machine learning;convolutional nn;feed forward nn;wind power generation;artificial intelligence,wos,0
4.18E+11,2017,artificial intelligence;neural networks;construction works;nonparametric cost estimation,wos,2
4.18E+11,2017,primary language;artificial intelligence;algorithm of discovery;visual stream;mosaic reasoning;communication stream,wos,0
4.18E+11,2017,autonomous vehicles;social welfare function;ethics of artificial intelligence;utilitarianism;economics,wos,1
4.18E+11,2017,data mining;clustering;visual analytics;cluster visualization;cyber-physical world;online game;application;innovative artificial intelligence technologies,wos,1
4.18E+11,2017,artificial intelligence;caregivers;human-machine interaction;machine ethics,wos,1
4.19E+11,2017,artificial intelligence;problem solving;graph-search algorithms;cheapest way to obtain solution;minimum total cost search;best-first search;backtracking;heuristic search,wos,0
4.19E+11,2017,artificial intelligence;background;mechatronics;technology;vocational education;application,wos,0
4.19E+11,2017,computer-aided diagnosis;convolutional neural network;artificial intelligence;colon polyp classification;deep learning,wos,3
4.19E+11,2017,education;math;robotics;ni labview;artificial intelligence;platform,wos,0
4.19E+11,2017,marine robotics;oceanography;artificial intelligence;mixed-initiative control,wos,0
4.19E+11,2017,classification;genetic programming;parkinson's disease;machine learning;artificial intelligence,wos,0
4.19E+11,2017,classification and regression tree-particle swarm optimization algorithm;data mining;artificial intelligence;machine learning;pathology stage prediction;smart prostate cancer database,wos,0
4.19E+11,2017,lta zeolite;relative crystallinity;artificial intelligence approach;optimum topology,wos,0
4.19E+11,2017,parameter estimation;biochemical pathway;particle swarm optimization;gravitational search algorithm;artificial intelligence;bioinformatics;metabolic engineering,wos,0
4.19E+11,2017,learning (artificial intelligence);bayes methods;signal processing;sparse bayesian learning;joint noise robustness;signal sparsity;jointly enhancing noise robustness;sparse signal recovery;uninformative data;signal-to-noise ratio;signal-dependent parametrisation;noise-robustness enhancement;sbl algorithms;noise awareness;least absolute deviation;measurement noise,wos,0
4.19E+11,2017,modeling and simulation;high-pressure die casting;sustainable manufacturing;zero-defect manufacturing;artificial intelligence in manufacturing,wos,0
4.19E+11,2017,manufacturing;environmental impact;decision support;artificial intelligence,wos,0
4.19E+11,2017,pediatric abdominal computed tomography (ct);artificial intelligence (ai)-based machine learning;deep learning;image processing;noise reduction algorithm;dose and image quality evaluation,wos,1
4.19E+11,2017,deep learning;machine learning;artificial intelligence;lstm models;prediction;bayesian hierarchical models;pattern matching;tensorflow,wos,0
4.19E+11,2017,artificial intelligence;robotics;big data;risk governance;unintended side effects;public engagement,wos,1
4.19E+11,2017,recommender systems;internet of things;artificial intelligence,wos,0
4.19E+11,2017,artificial intelligence;multi-agent systems;agent platforms;bracing systems;virtual organizations,wos,0
